snapshot_id,product_id,snapshot_date,quantity_start_of_day,quantity_received,quantity_shipped,backorder_quantity,in_transit_quantity
5185,5,2024-09-20,291,11,101,19,34
5186,37,2024-01-05,572,26,62,2,60
5187,79,2024-06-20,227,96,73,13,77
5188,10,2024-10-26,987,176,41,13,148
5189,91,2024-06-19,529,134,81,32,178
5190,66,2024-05-23,376,196,54,23,66
5191,95,2024-01-03,91,116,102,29,189
5192,94,2024-03-20,289,19,1,6,58
5193,14,2024-04-07,788,171,97,44,63
5194,75,2024-03-14,666,103,58,11,155
5195,97,2024-12-12,962,96,116,43,30
5196,47,2024-05-31,71,123,27,19,49
5197,82,2023-12-29,291,99,16,24,187
5198,54,2023-12-19,79,96,114,28,183
5199,40,2024-04-24,836,134,103,31,117
5200,62,2024-10-30,756,12,64,34,59
5201,73,2024-12-09,205,55,77,3,155
5202,31,2024-02-07,29,69,68,38,34
5203,33,2024-01-09,485,160,50,28,77
5204,96,2024-10-23,290,140,119,25,99
5205,32,2024-10-09,330,156,105,15,42
5206,71,2024-09-01,694,13,104,3,127
5207,9,2024-08-25,241,19,46,19,22
5208,38,2024-11-16,661,154,127,45,126
5209,84,2024-08-27,532,184,70,4,138
5210,65,2024-06-03,159,49,61,41,158
5211,27,2024-12-10,328,178,69,39,27
5212,89,2024-02-11,455,149,39,14,88
5213,61,2024-06-15,283,39,131,21,115
5214,44,2024-06-05,667,179,3,8,125
5215,22,2023-12-25,522,11,100,38,49
5216,81,2024-01-03,221,130,104,23,79
5217,8,2024-04-17,653,159,20,7,112
5218,84,2023-12-19,221,194,11,29,52
5219,60,2024-07-30,345,117,79,38,97
5220,43,2024-05-26,560,14,76,7,169
5221,12,2024-11-27,857,75,103,24,1
5222,56,2023-12-27,327,44,24,2,111
5223,83,2024-05-09,496,140,70,23,42
5224,64,2024-05-05,603,7,58,11,183
5225,33,2024-04-09,545,175,145,34,38
5226,23,2024-10-03,388,59,26,26,19
5227,6,2024-08-08,674,131,43,11,182
5228,31,2024-12-07,404,39,55,38,55
5229,43,2024-09-10,586,127,104,36,139
5230,2,2024-09-14,158,96,23,31,124
5231,54,2024-02-02,1,179,44,10,147
5232,76,2024-03-27,112,98,2,47,32
5233,85,2024-11-06,819,135,34,42,120
5234,32,2024-01-30,886,133,39,7,11
5235,33,2024-11-06,270,131,126,48,111
5236,64,2024-03-17,945,72,9,21,93
5237,10,2024-11-14,312,71,92,17,122
5238,89,2024-07-27,564,19,129,24,99
5239,13,2024-12-03,660,161,96,41,26
5240,95,2024-08-12,992,159,46,30,128
5241,83,2024-11-28,510,38,93,50,44
5242,12,2024-04-12,762,119,124,22,77
5243,60,2024-01-16,12,126,113,49,0
5244,64,2024-04-22,613,2,111,47,107
5245,71,2024-07-31,601,178,15,43,32
5246,74,2024-10-13,95,28,73,18,56
5247,87,2024-01-01,405,71,120,44,80
5248,85,2024-12-10,519,13,111,3,114
5249,91,2024-11-02,649,188,67,47,75
5250,70,2024-10-25,210,58,76,19,153
5251,56,2024-11-02,885,136,145,15,199
5252,8,2024-06-30,285,117,29,39,57
5253,27,2024-09-18,38,25,45,44,24
5254,54,2024-05-12,335,108,44,22,53
5255,88,2024-05-24,848,49,80,35,145
5256,5,2024-04-04,871,32,7,46,130
5257,54,2024-08-04,309,81,8,45,27
5258,33,2024-11-13,411,75,48,38,156
5259,32,2024-11-22,759,74,100,24,138
5260,25,2024-11-22,404,47,103,24,63
5261,27,2023-12-26,160,14,79,41,94
5262,68,2024-03-20,225,172,130,28,144
5263,52,2024-04-11,255,72,127,4,96
5264,46,2024-08-10,385,75,24,50,69
5265,89,2024-11-19,823,100,81,47,82
5266,33,2024-05-15,473,181,35,43,1
5267,19,2024-01-24,95,160,147,17,158
5268,81,2024-11-13,972,110,44,27,8
5269,22,2024-03-11,671,164,63,39,68
5270,31,2024-06-25,343,133,76,0,32
5271,58,2024-08-16,527,191,48,35,109
5272,61,2024-01-28,121,169,107,46,68
5273,51,2024-01-12,261,28,114,17,5
5274,62,2023-12-23,37,36,70,42,191
5275,23,2024-05-02,74,57,103,35,185
5276,28,2024-02-10,424,179,133,4,37
5277,32,2024-11-26,973,123,7,50,151
5278,33,2024-10-25,340,160,29,11,167
5279,66,2024-08-18,72,188,64,38,124
5280,17,2024-03-03,301,199,56,24,182
5281,9,2024-07-19,256,186,150,21,59
5282,67,2024-11-19,48,128,87,48,53
5283,93,2024-10-17,104,159,77,41,136
5284,10,2024-11-24,4,112,107,25,97
5285,35,2024-10-19,702,147,45,31,103
5286,13,2024-01-04,255,30,101,20,142
5287,23,2024-09-08,835,79,82,18,105
5288,69,2024-04-24,293,75,13,45,126
5289,61,2024-02-22,857,13,39,38,90
5290,42,2024-03-03,447,44,86,4,105
5291,28,2024-09-17,653,166,106,48,3
5292,51,2024-09-01,356,81,87,37,94
5293,18,2024-04-15,240,18,112,2,146
5294,12,2024-10-31,1,31,105,50,161
5295,36,2024-03-07,519,140,9,14,137
5296,82,2024-07-25,5,58,67,26,71
5297,19,2024-09-01,352,149,50,32,119
5298,99,2024-03-30,587,94,52,22,161
5299,28,2024-06-18,822,71,102,26,131
5300,90,2024-05-10,593,130,78,30,120
5301,63,2024-01-16,24,171,84,0,84
5302,10,2024-10-31,0,22,0,6,17
5303,80,2024-05-23,388,55,101,38,187
5304,70,2024-05-10,978,77,19,47,188
5305,95,2024-05-16,743,162,16,34,26
5306,42,2024-03-12,582,101,129,4,108
5307,24,2024-01-03,544,136,49,34,149
5308,100,2024-03-21,8,27,140,21,75
5309,30,2024-03-04,779,96,22,42,92
5310,38,2024-05-25,240,78,121,29,100
5311,55,2024-08-02,724,141,16,8,84
5312,76,2023-12-30,242,52,9,33,24
5313,17,2024-08-17,449,144,45,1,13
5314,65,2024-04-18,419,109,1,16,183
5315,50,2024-03-16,75,41,106,46,174
5316,85,2024-06-16,564,109,150,24,86
5317,17,2024-11-11,347,83,146,8,0
5318,64,2024-07-26,389,82,144,47,62
5319,84,2024-09-01,45,10,51,35,43
5320,52,2024-11-27,185,19,10,37,145
5321,67,2024-06-17,382,21,17,26,138
5322,100,2024-03-01,935,77,128,0,46
5323,29,2024-02-29,18,187,43,41,144
5324,6,2024-04-13,44,32,126,39,200
5325,76,2024-09-15,793,81,77,34,170
5326,57,2024-10-02,53,150,138,33,194
5327,63,2024-03-02,539,110,46,39,170
5328,67,2024-08-03,36,147,34,43,63
5329,31,2024-02-14,317,30,63,20,27
5330,65,2024-02-08,842,29,127,29,35
5331,51,2024-05-25,848,172,43,2,24
5332,10,2024-05-14,369,191,12,20,36
5333,88,2024-05-19,114,35,22,6,156
5334,24,2024-08-19,758,113,39,16,26
5335,3,2024-06-17,347,36,123,19,166
5336,81,2024-05-14,312,85,42,12,27
5337,80,2024-06-08,138,141,86,49,197
5338,5,2024-03-12,282,86,116,10,194
5339,22,2024-02-07,695,48,35,12,135
5340,45,2024-04-19,205,131,80,47,24
5341,7,2024-04-06,777,120,4,28,37
5342,42,2024-04-10,529,84,150,22,131
5343,15,2023-12-25,758,68,108,20,29
5344,97,2024-02-25,272,117,69,45,136
5345,74,2024-01-23,147,163,87,1,70
5346,3,2024-05-14,41,94,58,38,168
5347,31,2024-11-23,472,161,150,11,30
5348,58,2024-04-17,121,113,13,29,147
5349,18,2024-08-05,7,143,54,8,21
5350,41,2024-07-10,484,16,47,3,198
5351,53,2024-01-25,263,21,109,2,53
5352,60,2024-02-06,248,137,51,2,95
5353,30,2024-03-24,964,56,78,4,198
5354,42,2024-05-08,839,162,108,0,200
5355,15,2024-09-09,631,57,48,16,99
5356,86,2024-10-13,366,53,102,28,40
5357,86,2024-01-21,368,70,21,37,89
5358,78,2024-09-17,279,83,3,2,57
5359,28,2024-07-01,95,116,69,40,30
5360,95,2024-10-03,922,87,118,7,66
5361,89,2024-04-04,281,163,55,35,116
5362,81,2024-07-29,481,163,30,8,62
5363,39,2024-01-29,132,156,25,39,63
5364,86,2024-08-11,659,136,84,9,25
5365,26,2024-11-27,846,107,60,1,55
5366,78,2023-12-19,95,68,103,32,165
5367,99,2024-12-08,16,114,149,47,140
5368,95,2024-10-06,666,149,100,39,144
5369,38,2024-01-26,60,151,47,17,190
5370,10,2024-03-15,399,104,44,13,91
5371,55,2024-02-16,966,16,23,32,167
5372,62,2024-09-27,725,157,22,41,30
5373,95,2024-12-03,675,84,2,49,1
5374,60,2024-01-15,799,114,76,21,62
5375,46,2024-05-27,721,173,92,5,20
5376,28,2024-09-22,683,6,91,35,98
5377,8,2024-01-18,581,176,62,15,141
5378,78,2024-08-05,604,188,62,15,144
5379,80,2024-02-19,436,1,4,4,133
5380,22,2024-10-17,195,25,91,13,142
5381,6,2024-06-24,226,41,138,35,12
5382,8,2024-03-07,458,180,51,44,114
5383,69,2024-08-22,176,130,108,43,128
5384,70,2024-03-02,770,117,111,12,164
5385,100,2024-05-30,329,142,59,21,137
5386,17,2024-06-04,56,156,86,29,89
5387,97,2024-09-01,303,195,32,45,187
5388,27,2023-12-18,785,193,66,18,102
5389,33,2024-02-17,494,179,8,36,185
5390,11,2024-02-17,717,160,93,25,155
5391,70,2024-08-28,270,127,128,3,118
5392,82,2024-11-22,530,149,74,28,47
5393,59,2024-04-03,474,181,65,46,30
5394,29,2024-02-13,102,105,64,0,135
5395,90,2024-09-20,403,194,116,48,172
5396,11,2024-07-25,99,55,132,29,9
5397,30,2024-07-20,158,138,26,21,191
5398,99,2024-10-26,372,55,107,12,56
5399,33,2024-11-27,644,25,52,27,82
5400,6,2024-10-19,788,174,81,43,29
5401,79,2024-11-29,439,167,5,37,184
5402,75,2024-03-05,297,3,148,3,196
5403,41,2024-03-02,758,171,1,47,184
5404,81,2024-05-14,734,186,107,16,10
5405,15,2024-08-05,589,183,101,19,183
5406,7,2024-11-29,550,157,17,46,79
5407,23,2023-12-31,61,59,108,22,133
5408,64,2024-03-03,652,160,51,19,3
5409,85,2023-12-29,388,188,53,44,20
5410,67,2024-11-22,929,50,43,23,131
5411,100,2024-06-05,945,97,69,40,79
5412,85,2024-12-16,330,167,52,50,101
5413,60,2024-01-01,817,83,12,37,101
5414,78,2024-01-20,278,86,7,28,164
5415,24,2023-12-24,608,20,141,8,34
5416,75,2024-09-20,111,43,35,8,58
5417,41,2024-10-04,796,139,50,7,180
5418,81,2024-02-16,757,161,39,11,111
5419,42,2024-09-03,46,127,39,3,155
5420,76,2023-12-26,304,132,59,20,138
5421,7,2024-03-12,48,67,33,27,136
5422,20,2024-06-02,415,96,3,29,88
5423,90,2024-09-05,890,186,119,13,1
5424,81,2024-03-06,48,73,47,35,39
5425,20,2024-06-26,238,88,126,18,9
5426,27,2024-11-02,820,0,141,25,48
5427,67,2024-01-29,785,67,119,34,61
5428,76,2024-03-01,317,192,14,12,142
5429,64,2024-04-16,691,40,64,18,116
5430,73,2024-08-28,660,81,9,28,94
5431,69,2024-02-11,561,64,79,39,126
5432,46,2024-10-19,327,27,135,16,146
5433,33,2024-07-20,235,131,120,13,191
5434,27,2024-09-22,340,90,149,14,162
5435,80,2024-06-12,244,128,62,25,155
5436,53,2024-07-22,753,113,20,46,0
5437,61,2024-02-12,963,9,68,41,139
5438,51,2024-11-07,247,131,119,24,175
5439,10,2024-03-06,637,121,47,3,78
5440,19,2024-08-14,559,108,27,33,81
5441,21,2024-02-19,766,20,130,48,88
5442,71,2024-04-04,460,184,105,11,53
5443,54,2024-02-19,761,110,27,35,139
5444,12,2024-11-03,190,20,54,12,151
5445,44,2024-11-07,619,175,56,37,103
5446,57,2024-07-27,948,89,67,4,88
5447,25,2024-05-06,899,59,147,38,128
5448,48,2024-09-12,689,80,33,39,95
5449,11,2024-11-13,970,52,67,0,192
5450,44,2024-10-17,528,191,148,7,84
5451,50,2024-06-12,376,64,29,18,92
5452,27,2024-08-12,398,148,137,27,196
5453,36,2024-01-04,160,110,94,8,149
5454,51,2024-01-20,604,191,92,25,80
5455,56,2024-08-26,49,46,7,7,121
5456,9,2024-09-01,812,18,4,49,23
5457,60,2024-08-15,620,107,40,46,64
5458,7,2024-07-07,705,167,15,22,80
5459,19,2024-01-22,741,137,62,17,88
5460,44,2024-10-28,154,157,58,13,67
5461,18,2024-02-28,807,156,115,41,119
5462,93,2024-08-27,871,19,57,27,163
5463,94,2024-10-08,436,79,55,3,46
5464,30,2024-04-23,709,155,30,47,75
5465,13,2024-07-11,124,23,15,14,187
5466,9,2024-05-14,276,19,87,1,99
5467,22,2024-07-21,351,35,90,34,47
5468,2,2024-07-24,925,169,124,20,161
5469,10,2024-06-18,236,164,76,15,16
5470,66,2024-08-20,200,113,75,50,140
5471,90,2024-06-14,435,99,145,32,82
5472,37,2024-12-08,536,60,72,43,46
5473,12,2024-06-03,191,59,5,21,186
5474,86,2024-09-30,365,86,31,6,131
5475,34,2023-12-18,715,102,99,16,114
5476,85,2024-04-26,418,163,40,5,70
5477,85,2024-07-06,530,32,83,10,109
5478,31,2024-11-27,269,98,82,26,147
5479,33,2024-03-20,718,4,113,50,114
5480,99,2024-05-19,928,47,16,50,103
5481,58,2024-09-13,831,57,129,2,24
5482,53,2024-08-07,160,134,54,10,23
5483,84,2024-08-19,470,120,39,21,65
5484,93,2024-07-17,403,84,25,6,84
5485,100,2024-07-16,571,135,54,30,0
5486,25,2024-09-16,268,140,82,45,22
5487,51,2024-09-14,418,15,62,0,168
5488,1,2024-08-08,249,87,93,4,109
5489,42,2024-09-29,286,200,11,23,117
5490,58,2024-05-27,832,124,118,9,104
5491,28,2024-01-11,628,14,55,6,108
5492,86,2024-09-10,8,162,95,20,101
5493,84,2024-05-10,251,11,101,30,72
5494,4,2024-01-16,978,129,34,3,105
5495,48,2024-01-21,28,184,130,7,171
5496,93,2024-05-15,597,31,95,30,169
5497,38,2024-03-25,11,3,108,34,157
5498,92,2024-05-17,551,129,142,10,153
5499,25,2024-12-05,800,37,74,2,76
5500,62,2024-05-14,547,152,113,3,117
5501,62,2024-10-20,895,21,68,3,180
5502,79,2024-04-15,792,31,71,38,81
5503,22,2024-02-12,272,109,9,23,47
5504,11,2024-05-01,288,69,112,33,97
5505,71,2024-06-01,418,8,80,29,128
5506,29,2024-03-24,320,14,136,22,148
5507,10,2024-02-17,490,93,124,33,62
5508,22,2024-07-08,220,175,40,11,154
5509,8,2024-08-01,838,122,135,9,116
5510,78,2024-04-03,500,85,9,50,170
5511,25,2024-05-12,212,186,142,41,68
5512,18,2024-09-22,454,135,74,37,132
5513,19,2024-06-28,12,97,90,15,198
5514,23,2024-07-09,849,40,7,40,81
5515,50,2024-10-08,638,47,78,8,25
5516,81,2024-10-31,434,9,149,17,32
5517,80,2024-03-24,405,22,19,42,185
5518,9,2024-10-01,946,8,86,20,29
5519,67,2024-07-26,635,130,127,7,71
5520,39,2024-03-02,579,196,122,10,153
5521,76,2024-03-21,118,31,117,11,107
5522,42,2024-01-27,331,95,10,43,126
5523,98,2024-07-09,632,181,147,29,34
5524,48,2023-12-19,527,120,149,31,185
5525,83,2024-10-08,159,157,106,14,25
5526,55,2024-06-04,455,43,20,17,97
5527,20,2024-08-02,783,190,44,19,7
5528,62,2024-09-23,567,12,98,40,36
5529,89,2024-10-24,840,12,56,29,83
5530,45,2024-11-20,527,116,149,41,188
5531,38,2024-10-29,419,71,130,2,77
5532,36,2024-02-15,203,123,142,49,54
5533,63,2024-06-12,429,172,86,40,97
5534,90,2024-08-26,50,163,77,41,140
5535,74,2023-12-23,216,2,20,34,195
5536,7,2024-01-10,835,199,22,0,147
5537,90,2024-03-25,614,1,108,39,1
5538,50,2024-06-11,121,16,18,23,118
5539,70,2024-09-11,130,16,69,5,151
5540,40,2024-10-22,529,157,120,22,180
5541,13,2024-09-09,777,81,59,32,108
5542,65,2024-02-23,139,92,105,33,137
5543,60,2024-10-16,774,188,52,4,93
5544,53,2024-05-15,469,141,96,26,44
5545,3,2024-10-17,434,151,101,40,50
5546,100,2024-02-12,542,112,65,1,141
5547,78,2024-10-14,303,118,50,38,196
5548,89,2024-08-27,217,64,115,15,180
5549,34,2024-08-08,236,66,79,10,77
5550,55,2024-09-04,989,24,11,5,65
5551,79,2024-03-14,592,113,149,22,96
5552,63,2024-09-30,515,15,83,4,67
5553,50,2024-01-31,945,44,112,1,92
5554,19,2024-04-18,490,23,77,16,129
5555,5,2024-08-27,49,5,98,1,2
5556,52,2024-07-19,789,17,43,42,182
5557,94,2024-06-08,210,170,121,24,153
5558,90,2024-10-13,29,42,107,26,193
5559,7,2024-07-24,370,23,9,0,91
5560,93,2024-07-09,897,189,54,26,108
5561,36,2024-01-07,709,60,74,0,37
5562,85,2024-11-17,900,148,18,29,129
5563,92,2024-10-12,48,22,16,18,175
5564,11,2024-05-14,114,187,141,43,78
5565,53,2024-01-21,665,26,107,10,142
5566,96,2024-03-20,394,126,30,5,52
5567,36,2024-11-29,773,29,36,27,146
5568,45,2024-09-26,735,152,98,16,56
5569,7,2024-04-30,949,107,119,5,78
5570,24,2023-12-25,601,55,145,9,30
5571,52,2023-12-31,612,0,41,34,7
5572,94,2024-04-23,464,7,73,25,175
5573,85,2024-03-16,901,67,117,35,35
5574,11,2024-09-08,186,85,47,4,1
5575,65,2024-06-14,258,39,123,44,169
5576,32,2024-03-09,775,6,51,36,154
5577,6,2024-06-30,750,26,26,10,152
5578,83,2024-11-08,169,21,143,17,169
5579,26,2024-02-27,607,122,67,46,182
5580,17,2024-05-14,507,195,59,5,122
5581,83,2024-02-17,613,136,135,3,192
5582,1,2024-09-02,975,179,88,6,195
5583,51,2024-12-08,337,138,76,39,45
5584,39,2024-03-20,559,172,124,4,83
5585,88,2024-10-07,841,138,129,1,12
5586,14,2024-07-28,541,16,52,36,14
5587,95,2024-06-01,709,197,119,20,50
5588,45,2024-11-17,926,132,89,23,102
5589,95,2024-08-08,442,165,123,18,184
5590,41,2024-06-05,131,22,74,44,56
5591,37,2024-10-09,397,48,76,32,34
5592,93,2024-07-10,185,178,65,18,93
5593,6,2024-03-24,600,144,12,0,23
5594,80,2024-06-10,856,74,132,10,10
5595,77,2024-11-02,509,127,139,12,74
5596,75,2024-06-16,289,71,69,39,126
5597,71,2024-09-15,42,22,131,35,48
5598,3,2024-04-12,396,164,75,32,37
5599,34,2024-04-22,12,168,139,19,198
5600,70,2024-07-08,108,49,92,28,56
5601,28,2024-12-12,593,88,108,8,168
5602,76,2024-12-17,404,1,126,9,37
5603,57,2024-04-09,928,95,31,33,137
5604,52,2024-07-01,241,44,18,18,195
5605,73,2024-01-15,29,99,122,50,26
5606,55,2024-10-29,268,126,71,46,176
5607,71,2024-11-18,111,163,134,18,92
5608,59,2024-09-19,198,1,92,23,54
5609,90,2024-08-18,370,116,11,48,121
5610,8,2024-04-28,540,22,138,39,60
5611,75,2024-06-11,703,144,53,50,82
5612,71,2024-10-19,391,153,89,29,107
5613,5,2024-06-08,534,154,135,24,113
5614,29,2024-03-21,284,143,143,21,120
5615,81,2024-03-24,852,11,55,38,40
5616,72,2024-07-23,181,150,90,40,196
5617,64,2024-10-20,609,111,45,25,59
5618,51,2024-10-15,185,30,66,23,142
5619,86,2024-03-23,344,120,67,11,152
5620,86,2024-10-01,640,123,149,40,33
5621,82,2024-07-20,580,89,20,1,49
5622,99,2024-02-08,850,21,128,37,24
5623,48,2024-05-31,498,146,124,4,105
5624,43,2024-10-03,359,172,15,10,76
5625,49,2024-07-08,204,30,15,38,141
5626,11,2024-09-21,196,107,112,13,122
5627,92,2024-04-15,968,188,99,16,48
5628,94,2024-12-16,977,40,25,33,151
5629,80,2024-08-15,1000,16,104,32,162
5630,46,2024-01-07,230,138,61,14,123
5631,2,2024-04-16,396,92,138,29,72
5632,20,2024-01-25,350,90,110,45,148
5633,54,2024-03-27,561,159,61,7,83
5634,1,2024-01-18,86,71,114,16,40
5635,62,2024-03-04,792,95,126,46,166
5636,29,2024-02-28,596,89,40,26,24
5637,13,2024-04-17,653,6,61,5,111
5638,12,2024-06-05,376,154,110,10,25
5639,75,2024-11-30,717,66,24,0,108
5640,67,2024-09-24,359,58,69,24,113
5641,98,2024-07-21,497,73,109,37,94
5642,82,2024-10-10,780,82,54,1,91
5643,57,2024-01-29,808,17,20,36,45
5644,80,2024-11-20,764,79,127,34,64
5645,96,2024-02-22,505,83,59,48,158
5646,78,2024-03-09,491,123,42,37,171
5647,50,2024-06-21,824,56,25,25,63
5648,36,2024-03-14,422,66,25,36,20
5649,29,2024-01-23,939,90,96,13,139
5650,4,2024-08-24,721,89,42,1,32
5651,40,2024-12-14,113,135,16,24,62
5652,17,2024-01-10,599,39,65,33,93
5653,2,2024-06-26,971,85,112,35,156
5654,4,2024-04-24,881,108,142,1,47
5655,16,2024-12-12,855,162,105,45,124
5656,45,2024-02-29,625,131,129,25,141
5657,10,2024-10-24,414,157,90,20,25
5658,14,2024-02-26,351,44,101,14,190
5659,70,2023-12-21,105,124,107,13,191
5660,17,2024-04-07,1000,189,130,39,33
5661,10,2024-09-07,841,197,32,1,18
5662,76,2024-11-08,145,8,6,41,98
5663,13,2024-10-15,979,175,141,4,185
5664,46,2024-07-07,763,179,19,46,199
5665,58,2024-12-10,597,2,34,7,82
5666,21,2024-04-08,702,177,17,27,63
5667,80,2024-11-23,807,23,63,34,93
5668,63,2024-05-20,47,61,109,4,64
5669,61,2024-08-16,918,39,134,28,137
5670,90,2024-11-12,211,14,149,37,22
5671,52,2024-12-10,834,180,34,34,85
5672,72,2024-03-23,917,6,90,47,22
5673,2,2024-06-29,421,186,74,41,174
5674,11,2024-02-05,340,143,116,43,95
5675,6,2024-08-09,157,56,28,11,161
5676,54,2024-09-05,960,180,129,13,77
5677,34,2024-10-12,232,29,122,43,184
5678,97,2024-02-03,937,27,28,12,116
5679,48,2024-10-20,490,47,66,30,131
5680,24,2024-10-27,869,107,65,40,162
5681,70,2024-06-05,624,18,149,50,126
5682,47,2024-12-04,593,65,47,24,84
5683,81,2024-06-17,392,81,118,0,170
5684,79,2024-10-23,653,146,119,26,119
5685,80,2024-03-14,813,1,100,11,37
5686,9,2024-06-19,746,84,133,16,111
5687,79,2024-05-15,209,88,134,35,189
5688,24,2024-03-09,984,125,20,46,106
5689,80,2024-08-13,777,183,27,35,121
5690,60,2024-08-10,76,106,135,46,29
5691,1,2024-05-22,914,125,1,33,53
5692,64,2024-11-18,949,78,29,24,27
5693,16,2024-09-29,171,42,112,11,147
5694,60,2024-02-16,461,170,115,50,50
5695,62,2024-11-30,359,22,96,13,38
5696,88,2024-08-25,439,195,37,6,147
5697,60,2024-06-08,493,117,31,50,44
5698,61,2024-07-03,759,159,60,37,28
5699,22,2024-05-18,7,158,122,8,154
5700,90,2024-01-17,157,34,100,19,75
5701,35,2024-11-04,828,8,106,39,91
5702,11,2024-01-28,28,154,32,44,15
5703,76,2024-10-13,337,48,39,37,28
5704,17,2024-03-03,857,143,6,43,78
5705,75,2024-07-10,590,168,130,26,140
5706,89,2024-12-11,755,145,42,29,195
5707,34,2024-03-29,433,101,74,17,119
5708,31,2024-08-15,450,67,95,31,142
5709,89,2024-08-12,520,9,73,33,102
5710,92,2024-04-14,151,194,80,48,120
5711,66,2024-08-24,31,154,131,41,25
5712,28,2024-06-23,401,199,102,9,74
5713,68,2024-01-07,930,92,75,12,198
5714,72,2024-08-08,724,50,65,15,147
5715,3,2024-06-10,253,99,28,12,112
5716,90,2024-08-21,251,186,121,28,197
5717,13,2024-10-08,207,28,133,21,153
5718,14,2024-02-07,848,68,103,5,139
5719,10,2024-02-01,719,195,62,10,102
5720,75,2024-05-03,271,117,14,27,62
5721,23,2024-03-26,909,63,44,28,127
5722,39,2024-04-01,100,40,113,25,161
5723,54,2024-02-20,896,126,121,17,190
5724,1,2024-03-30,285,89,3,12,43
5725,40,2024-10-30,383,120,119,18,42
5726,18,2024-09-19,718,151,3,48,90
5727,93,2024-12-03,400,29,106,33,153
5728,82,2024-08-11,40,111,47,27,63
5729,91,2024-08-18,34,110,61,43,188
5730,41,2024-08-28,283,22,118,34,3
5731,48,2024-08-28,74,71,6,1,55
5732,19,2024-10-10,837,138,115,17,77
5733,77,2024-02-15,748,75,127,3,43
5734,49,2024-05-30,306,25,144,11,2
5735,27,2024-07-17,507,161,58,13,197
5736,47,2024-04-25,136,192,65,21,88
5737,24,2024-10-13,958,9,150,7,144
5738,81,2024-09-11,96,13,37,25,114
5739,32,2024-11-30,74,10,78,50,40
5740,8,2024-10-09,937,57,137,3,154
5741,89,2024-10-22,379,62,96,45,132
5742,96,2024-07-24,338,73,40,32,81
5743,80,2024-10-22,136,125,25,31,147
5744,48,2024-11-04,614,85,1,8,12
5745,45,2024-09-10,207,86,88,14,47
5746,17,2024-01-14,359,66,127,19,99
5747,14,2024-03-05,940,150,37,29,55
5748,6,2024-02-04,370,4,121,37,133
5749,9,2024-11-23,824,160,91,14,73
5750,78,2024-03-28,853,174,11,12,185
5751,41,2024-04-11,595,10,3,21,181
5752,42,2024-08-31,281,108,83,7,103
5753,85,2024-07-15,667,32,21,34,145
5754,41,2024-07-13,979,154,67,2,160
5755,20,2024-02-10,411,43,5,3,197
5756,60,2024-10-29,482,198,12,38,78
5757,70,2024-11-17,686,191,5,12,141
5758,5,2024-03-21,280,169,4,18,133
5759,93,2024-05-13,957,65,116,24,136
5760,30,2024-03-14,557,136,119,26,51
5761,60,2024-09-29,682,17,38,11,16
5762,56,2024-11-17,24,124,105,47,31
5763,47,2024-11-15,427,193,16,11,197
5764,16,2023-12-21,168,27,131,11,118
5765,78,2024-03-26,939,78,103,1,200
5766,56,2024-04-13,805,125,77,29,113
5767,7,2024-02-15,442,29,67,21,173
5768,59,2024-08-24,71,80,63,22,135
5769,48,2024-03-16,536,8,78,37,182
5770,47,2024-11-12,976,84,85,33,157
5771,21,2024-12-05,363,158,102,0,155
5772,32,2024-03-04,618,57,53,38,108
5773,46,2024-09-10,227,153,5,23,198
5774,97,2024-10-08,920,158,36,0,6
5775,77,2024-01-26,213,174,21,42,196
5776,6,2024-09-12,462,60,51,44,81
5777,27,2024-03-28,929,169,31,39,52
5778,84,2024-06-30,472,91,91,35,122
5779,34,2024-01-18,223,148,75,45,106
5780,100,2024-09-26,312,34,132,50,195
5781,22,2024-07-02,724,14,0,45,36
5782,59,2024-06-26,450,167,90,13,158
5783,10,2024-04-25,825,27,79,22,168
5784,30,2024-11-29,198,193,28,32,50
5785,92,2024-02-03,754,8,64,12,58
5786,43,2024-11-08,734,93,117,31,185
5787,85,2024-04-17,115,113,58,45,96
5788,45,2024-07-08,830,19,53,16,63
5789,50,2024-07-15,443,160,123,23,157
5790,82,2024-01-14,176,100,91,40,63
5791,53,2024-11-08,281,199,44,23,139
5792,82,2024-08-14,872,49,134,41,50
5793,74,2024-11-22,514,44,19,11,67
5794,9,2024-07-01,75,19,118,33,170
5795,8,2024-07-14,780,103,81,32,150
5796,86,2024-02-15,796,118,58,28,45
5797,67,2024-07-29,727,59,24,16,30
5798,40,2024-10-07,238,39,63,42,89
5799,20,2024-08-24,612,135,69,5,148
5800,1,2024-05-01,352,95,61,43,43
5801,7,2024-07-10,408,33,30,18,50
5802,39,2024-03-14,189,85,30,34,128
5803,44,2024-05-03,342,189,18,3,163
5804,46,2024-11-07,557,125,87,30,135
5805,43,2024-06-02,349,159,43,1,186
5806,6,2024-04-09,939,48,3,16,93
5807,27,2024-05-12,413,75,137,24,7
5808,42,2024-06-28,524,24,107,13,20
